0.49e-6	4.26e-2
0.492e-6	4.3e-2
0.494e-6	4.33e-2
0.496e-6	4.37e-2
0.498e-6	4.4e-2
0.5e-6	4.44e-2
0.502e-6	4.48e-2
0.504e-6	4.51e-2
0.506e-6	4.55e-2
0.508e-6	4.58e-2
0.51e-6	4.62e-2
0.512e-6	4.65e-2
0.514e-6	4.69e-2
0.516e-6	4.73e-2
0.518e-6	4.77e-2
0.52e-6	4.82e-2
0.522e-6	4.87e-2
0.524e-6	4.93e-2
0.526e-6	4.99e-2
0.528e-6	5.06e-2
0.53e-6	5.14e-2
0.532e-6	5.22e-2
0.534e-6	5.32e-2
0.536e-6	5.42e-2
0.538e-6	5.54e-2
0.54e-6	5.66e-2
0.542e-6	5.8e-2
0.544e-6	5.96e-2
0.546e-6	6.14e-2
0.548e-6	6.33e-2
0.55e-6	6.55e-2
0.552e-6	6.78e-2
0.554e-6	7.04e-2
0.556e-6	7.32e-2
0.558e-6	7.63e-2
0.56e-6	7.96e-2
0.562e-6	8.32e-2
0.564e-6	8.7e-2
0.566e-6	9.1e-2
0.568e-6	9.51e-2
0.57e-6	9.94e-2
0.572e-6	10.39e-2
0.574e-6	10.85e-2
0.576e-6	11.32e-2
0.578e-6	11.78e-2
0.58e-6	12.25e-2
0.582e-6	12.72e-2
0.584e-6	13.18e-2
0.586e-6	13.62e-2
0.588e-6	14.05e-2
0.59e-6	14.45e-2
0.592e-6	14.84e-2
0.594e-6	15.21e-2
0.596e-6	15.55e-2
0.598e-6	15.86e-2
0.6e-6	16.15e-2
0.602e-6	16.42e-2
0.604e-6	16.67e-2
0.606e-6	16.89e-2
0.608e-6	17.09e-2
0.61e-6	17.27e-2
0.612e-6	17.44e-2
0.614e-6	17.59e-2
0.616e-6	17.73e-2
0.618e-6	17.85e-2
0.62e-6	17.97e-2
0.622e-6	18.08e-2
0.624e-6	18.18e-2
0.626e-6	18.27e-2
0.628e-6	18.36e-2
0.63e-6	18.45e-2
0.632e-6	18.54e-2
0.634e-6	18.62e-2
0.636e-6	18.71e-2
0.638e-6	18.79e-2
0.64e-6	18.87e-2
0.642e-6	18.95e-2
0.644e-6	19.04e-2
0.646e-6	19.13e-2
0.648e-6	19.21e-2
0.65e-6	19.31e-2
0.652e-6	19.4e-2
0.654e-6	19.5e-2
0.656e-6	19.61e-2
0.658e-6	19.71e-2
0.66e-6	19.82e-2
0.662e-6	19.93e-2
0.664e-6	20.05e-2
0.666e-6	20.17e-2
0.668e-6	20.29e-2
0.67e-6	20.41e-2
0.672e-6	20.55e-2
0.674e-6	20.69e-2
0.676e-6	20.83e-2
0.678e-6	20.97e-2
0.68e-6	21.12e-2
0.682e-6	21.27e-2
0.684e-6	21.42e-2
0.686e-6	21.58e-2
0.688e-6	21.73e-2
0.69e-6	21.89e-2
0.692e-6	22.06e-2
0.694e-6	22.23e-2
0.696e-6	22.4e-2
0.698e-6	22.58e-2
0.7e-6	22.76e-2
0.702e-6	22.94e-2
0.704e-6	23.12e-2
0.706e-6	23.3e-2
0.708e-6	23.48e-2
0.71e-6	23.66e-2
0.712e-6	23.85e-2
0.714e-6	24.03e-2
0.716e-6	24.21e-2
0.718e-6	24.39e-2
0.72e-6	24.55e-2
0.722e-6	24.73e-2
0.724e-6	24.9e-2
0.726e-6	25.06e-2
0.728e-6	25.21e-2
0.73e-6	25.36e-2
0.732e-6	25.52e-2
0.734e-6	25.65e-2
0.736e-6	25.78e-2
0.738e-6	25.91e-2
0.74e-6	26.02e-2
0.742e-6	26.13e-2
0.744e-6	26.23e-2
0.746e-6	26.32e-2
0.748e-6	26.41e-2
0.75e-6	26.48e-2
0.752e-6	26.54e-2
0.754e-6	26.6e-2
0.756e-6	26.64e-2
0.758e-6	26.67e-2
0.76e-6	26.71e-2
0.762e-6	26.73e-2
0.764e-6	26.74e-2
0.766e-6	26.75e-2
0.768e-6	26.76e-2
0.77e-6	26.74e-2
0.772e-6	26.73e-2
0.774e-6	26.7e-2
0.776e-6	26.68e-2
0.778e-6	26.66e-2
0.78e-6	26.62e-2
0.782e-6	26.57e-2
0.784e-6	26.52e-2
0.786e-6	26.47e-2
0.788e-6	26.41e-2
0.79e-6	26.35e-2
0.792e-6	26.28e-2
0.794e-6	26.21e-2
0.796e-6	26.13e-2
0.798e-6	26.06e-2
0.8e-6	25.99e-2
0.82e-6	25.18e-2
0.84e-6	24.5e-2
0.86e-6	24.13e-2
0.88e-6	24.28e-2
0.9e-6	24.84e-2
0.92e-6	25.6e-2
0.94e-6	26.8e-2
0.96e-6	28.47e-2
0.98e-6	30.58e-2
1e-6	32.94e-2
1.02e-6	35.4e-2
1.04e-6	37.72e-2
1.06e-6	39.86e-2
1.08e-6	41.81e-2
1.1e-6	43.6e-2
1.12e-6	45.23e-2
1.14e-6	46.67e-2
1.16e-6	47.89e-2
1.18e-6	48.94e-2
1.2e-6	49.7e-2
1.22e-6	50.32e-2
1.24e-6	50.79e-2
1.26e-6	51.21e-2
1.28e-6	51.49e-2
1.3e-6	51.72e-2
1.32e-6	51.88e-2
1.34e-6	51.95e-2
1.36e-6	52.01e-2
1.38e-6	52e-2
1.4e-6	51.62e-2
1.42e-6	51.37e-2
1.44e-6	51.73e-2
1.46e-6	51.94e-2
1.48e-6	52.09e-2
1.5e-6	52.21e-2
1.52e-6	52.33e-2
1.54e-6	52.4e-2
1.56e-6	52.51e-2
1.58e-6	52.62e-2
1.6e-6	52.74e-2
1.62e-6	52.91e-2
1.64e-6	53.06e-2
1.66e-6	53.18e-2
1.68e-6	53.38e-2
1.7e-6	53.44e-2
1.72e-6	53.44e-2
1.74e-6	53.35e-2
1.76e-6	53.27e-2
1.78e-6	53.23e-2
1.8e-6	53.22e-2
1.82e-6	53.22e-2
1.84e-6	53.23e-2
1.86e-6	53.21e-2
1.88e-6	52.47e-2
1.9e-6	48.43e-2
1.92e-6	47.88e-2
1.94e-6	49.03e-2
1.96e-6	50.26e-2
1.98e-6	51.28e-2
2e-6	52.43e-2
2.02e-6	53.26e-2
2.04e-6	53.59e-2
2.06e-6	53.7e-2
2.08e-6	53.77e-2
2.1e-6	53.97e-2
2.12e-6	54.26e-2
2.14e-6	54.34e-2
2.16e-6	54.13e-2
2.18e-6	53.93e-2
2.2e-6	53.79e-2
2.22e-6	53.61e-2
2.24e-6	53.67e-2
2.26e-6	53.7722e-2
2.28e-6	53.7318e-2
2.3e-6	53.9688e-2
2.32e-6	53.9126e-2
2.34e-6	53.9148e-2
2.36e-6	53.44e-2
2.38e-6	52.988e-2
2.4e-6	52.1112e-2
2.42e-6	51.0086e-2
2.44e-6	50.0244e-2
2.46e-6	48.993e-2
2.48e-6	48.037e-2
2.5e-6	47.3598e-2
2.52e-6	46.9282e-2
2.54e-6	46.5182e-2
2.56e-6	46.1942e-2
2.58e-6	46.078e-2
2.6e-6	45.8554e-2
2.62e-6	45.494e-2
2.64e-6	44.7648e-2
2.66e-6	43.0698e-2
2.68e-6	39.544e-2
2.7e-6	33.3734e-2
2.72e-6	22.5472e-2
2.74e-6	14.6074e-2
2.76e-6	12.3942e-2
2.78e-6	11.6974e-2
2.8e-6	11.4258e-2
2.82e-6	11.2834e-2
2.84e-6	11.1768e-2
2.86e-6	11.1232e-2
2.88e-6	11.5104e-2
2.9e-6	11.5956e-2
2.92e-6	11.6454e-2
2.94e-6	11.4416e-2
2.96e-6	12.0826e-2
2.98e-6	12.8152e-2
3e-6	13.3844e-2
3.02e-6	13.9668e-2
3.04e-6	14.4656e-2
3.06e-6	15.0502e-2
3.08e-6	15.2664e-2
3.1e-6	16.1736e-2
3.12e-6	17.2918e-2
3.14e-6	18.4176e-2
3.16e-6	19.537e-2
3.18e-6	20.7584e-2
3.2e-6	21.7082e-2
3.22e-6	22.6216e-2
3.24e-6	23.7744e-2
3.26e-6	24.7288e-2
3.28e-6	25.4846e-2
3.3e-6	26.5498e-2
3.32e-6	27.4812e-2
3.34e-6	28.1996e-2
3.36e-6	28.604e-2
3.38e-6	28.8664e-2
3.4e-6	29.1748e-2
3.42e-6	29.5492e-2
3.44e-6	30.2282e-2
3.46e-6	31.2524e-2
3.48e-6	32.1414e-2
3.5e-6	32.2482e-2
3.52e-6	33.2668e-2
3.54e-6	34.3108e-2
3.56e-6	34.8948e-2
3.58e-6	35.4398e-2
3.6e-6	35.8362e-2
3.62e-6	36.3102e-2
3.64e-6	36.8456e-2
3.66e-6	37.2398e-2
3.68e-6	37.6974e-2
3.7e-6	38.0112e-2
3.72e-6	37.799e-2
3.74e-6	38.1274e-2
3.76e-6	38.3614e-2
3.78e-6	38.6876e-2
3.8e-6	39.05e-2
3.82e-6	39.0046e-2
3.84e-6	38.9356e-2
3.86e-6	38.922e-2
3.88e-6	38.7134e-2
3.9e-6	38.899e-2
3.92e-6	38.9462e-2
3.94e-6	38.8444e-2
3.96e-6	38.5788e-2
3.98e-6	38.339e-2
4e-6	38.1844e-2
4.02e-6	37.9234e-2
4.04e-6	37.845e-2
4.06e-6	37.6042e-2
4.08e-6	37.445e-2
4.1e-6	36.8896e-2
4.12e-6	36.2742e-2
4.14e-6	35.8006e-2
4.16e-6	35.2222e-2
4.18e-6	34.4216e-2
4.2e-6	33.716e-2
4.22e-6	32.1294e-2
4.24e-6	29.924e-2
4.26e-6	28.6144e-2
4.28e-6	28.8244e-2
4.3e-6	29.3524e-2
4.32e-6	29.2356e-2
4.34e-6	28.569e-2
4.36e-6	27.48e-2
4.38e-6	26.2766e-2
4.4e-6	25.0316e-2
4.42e-6	24.0252e-2
4.44e-6	23.138e-2
4.46e-6	22.2878e-2
4.48e-6	21.908e-2
4.5e-6	21.967e-2
4.52e-6	22.1674e-2
4.54e-6	22.225e-2
4.56e-6	22.2112e-2
4.58e-6	22.0574e-2
4.6e-6	21.944e-2
4.62e-6	21.469e-2
4.64e-6	21.0296e-2
4.66e-6	20.4648e-2
4.68e-6	20.064e-2
4.7e-6	20.0736e-2
4.72e-6	20.1258e-2
4.74e-6	19.9878e-2
4.76e-6	20.0924e-2
4.78e-6	19.7538e-2
4.8e-6	19.3768e-2
4.82e-6	18.8672e-2
4.84e-6	18.1764e-2
4.86e-6	17.314e-2
4.88e-6	16.1154e-2
4.9e-6	14.476e-2
4.92e-6	12.4206e-2
4.94e-6	11.2382e-2
4.96e-6	10.4479e-2
4.98e-6	9.3634e-2
5e-6	8.4e-2
5.1e-6	7.6585e-2
5.2e-6	7.2471e-2
5.3e-6	5.0199e-2
5.4e-6	4.8364e-2
5.5e-6	5.2738e-2
5.6e-6	4.7417e-2
5.7e-6	5.4929e-2
5.8e-6	5.5036e-2
5.9e-6	4.3946e-2
6e-6	3.7526e-2
6.1e-6	3.1448e-2
6.2e-6	2.666e-2
6.3e-6	3.1165e-2
6.4e-6	3.6852e-2
6.5e-6	3.4658e-2
6.6e-6	2.9703e-2
6.7e-6	2.6768e-2
6.8e-6	2.5621e-2
6.9e-6	2.1048e-2
7e-6	1.7413e-2
7.1e-6	1.6014e-2
7.2e-6	1.5255e-2
7.3e-6	1.249e-2
7.4e-6	1.2245e-2
7.5e-6	1.2322e-2
7.6e-6	1.1229e-2
7.7e-6	0.9725e-2
7.8e-6	0.9089e-2
7.9e-6	1.0363e-2
8e-6	1.5605e-2
8.1e-6	2.39e-2
8.2e-6	3.3367e-2
8.3e-6	4.0301e-2
8.4e-6	4.5857e-2
8.5e-6	5.053e-2
8.6e-6	5.0859e-2
8.7e-6	5.7082e-2
8.8e-6	6.3444e-2
8.9e-6	6.9705e-2
9e-6	7.5884e-2
9.1e-6	8.1911e-2
9.2e-6	8.7328e-2
9.3e-6	9.0052e-2
9.4e-6	8.1523e-2
9.5e-6	7.0124e-2
9.6e-6	6.375e-2
9.7e-6	6.0318e-2
9.8e-6	5.7148e-2
9.9e-6	5.4857e-2
10e-6	5.0021e-2
10.1e-6	4.3732e-2
10.2e-6	3.9376e-2
10.3e-6	3.6833e-2
10.4e-6	3.3591e-2
10.5e-6	3.3289e-2
10.6e-6	3.14e-2
10.7e-6	2.8529e-2
10.8e-6	2.8418e-2
10.9e-6	2.4326e-2
11e-6	2.4094e-2
11.1e-6	2.1904e-2
11.2e-6	1.9165e-2
11.3e-6	2.1074e-2
11.4e-6	1.7366e-2
11.5e-6	1.5821e-2
11.6e-6	1.8419e-2
11.7e-6	1.5263e-2
11.8e-6	1.2252e-2
11.9e-6	1.132e-2
12e-6	1.3095e-2
12.1e-6	1.3995e-2
12.2e-6	1.4073e-2
12.3e-6	1.7143e-2
12.4e-6	2.5593e-2
12.5e-6	2.7885e-2
