   % spectral data for GretagMacbeth color checker.
   %
   % Each column represents one square, numbered raster fashion from top
   % left to bottom right.
   %
   % Data are from N. Ohta, "The Basis of Color Reproduction Engineering (Japanese)", published by Corona-sha Co of Japan in 1997                                                                                                     
   %lam [m]  S(lam)
   4.3000000e-07   5.9000000e-02   2.0500000e-01   3.3700000e-01   5.2000000e-02   4.4800000e-01   3.3600000e-01   5.2000000e-02   3.4800000e-01   1.3200000e-01   1.9000000e-01   6.4000000e-02   6.4000000e-02   2.4400000e-01   6.2000000e-02   4.9000000e-02   5.3000000e-02   3.5000000e-01   2.8100000e-01   8.7800000e-01   5.8500000e-01   3.5900000e-01   2.0300000e-01   9.4000000e-02   3.6000000e-02
   4.3500000e-07   5.7000000e-02   2.0800000e-01   3.3700000e-01   5.3000000e-02   4.4700000e-01   3.4400000e-01   5.2000000e-02   3.6100000e-01   1.3200000e-01   1.7900000e-01   6.6000000e-02   6.5000000e-02   2.6500000e-01   6.3000000e-02   4.9000000e-02   5.3000000e-02   3.3900000e-01   2.9600000e-01   8.8200000e-01   5.8700000e-01   3.6000000e-01   2.0400000e-01   9.5000000e-02   3.6000000e-02
   4.4000000e-07   5.5000000e-02   2.1200000e-01   3.3500000e-01   5.4000000e-02   4.4400000e-01   3.5300000e-01   5.2000000e-02   3.7300000e-01   1.3100000e-01   1.6800000e-01   6.8000000e-02   6.5000000e-02   2.9000000e-01   6.5000000e-02   4.9000000e-02   5.3000000e-02   3.2700000e-01   3.1500000e-01   8.8300000e-01   5.8700000e-01   3.6100000e-01   2.0500000e-01   9.5000000e-02   3.5000000e-02
   4.4500000e-07   5.4000000e-02   2.1700000e-01   3.3400000e-01   5.6000000e-02   4.4000000e-01   3.6300000e-01   5.2000000e-02   3.8300000e-01   1.3100000e-01   1.5600000e-01   7.1000000e-02   6.6000000e-02   3.1600000e-01   6.7000000e-02   4.9000000e-02   5.4000000e-02   3.1300000e-01   3.3400000e-01   8.8500000e-01   5.8800000e-01   3.6200000e-01   2.0500000e-01   9.5000000e-02   3.5000000e-02
   4.5000000e-07   5.3000000e-02   2.2400000e-01   3.3100000e-01   5.8000000e-02   4.3400000e-01   3.7500000e-01   5.2000000e-02   3.8700000e-01   1.2900000e-01   1.4400000e-01   7.5000000e-02   6.7000000e-02   3.3500000e-01   7.0000000e-02   4.9000000e-02   5.5000000e-02   2.9800000e-01   3.5200000e-01   8.8600000e-01   5.8800000e-01   3.6200000e-01   2.0500000e-01   9.5000000e-02   3.5000000e-02
   4.5500000e-07   5.3000000e-02   2.3100000e-01   3.2700000e-01   6.0000000e-02   4.2800000e-01   3.9000000e-01   5.2000000e-02   3.8300000e-01   1.2800000e-01   1.3200000e-01   7.9000000e-02   6.8000000e-02   3.4200000e-01   7.4000000e-02   4.8000000e-02   5.6000000e-02   2.8200000e-01   3.7000000e-01   8.8600000e-01   5.8700000e-01   3.6100000e-01   2.0500000e-01   9.4000000e-02   3.5000000e-02
   4.6000000e-07   5.2000000e-02   2.4000000e-01   3.2200000e-01   6.1000000e-02   4.2100000e-01   4.0800000e-01   5.2000000e-02   3.7400000e-01   1.2600000e-01   1.2000000e-01   8.5000000e-02   6.9000000e-02   3.3800000e-01   7.8000000e-02   4.8000000e-02   5.9000000e-02   2.6700000e-01   3.9100000e-01   8.8700000e-01   5.8600000e-01   3.6100000e-01   2.0400000e-01   9.4000000e-02   3.5000000e-02
   4.6500000e-07   5.2000000e-02   2.5100000e-01   3.1600000e-01   6.3000000e-02   4.1300000e-01   4.3300000e-01   5.2000000e-02   3.6100000e-01   1.2600000e-01   1.1000000e-01   9.3000000e-02   7.3000000e-02   3.2400000e-01   8.4000000e-02   4.7000000e-02   6.5000000e-02   2.5300000e-01   4.1400000e-01   8.8800000e-01   5.8500000e-01   3.5900000e-01   2.0400000e-01   9.4000000e-02   3.5000000e-02
   4.7000000e-07   5.2000000e-02   2.6200000e-01   3.1000000e-01   6.4000000e-02   4.0500000e-01   4.6000000e-01   5.3000000e-02   3.4500000e-01   1.2500000e-01   1.0100000e-01   1.0400000e-01   7.7000000e-02   3.0200000e-01   9.1000000e-02   4.7000000e-02   7.5000000e-02   2.3900000e-01   4.3400000e-01   8.8800000e-01   5.8300000e-01   3.5800000e-01   2.0300000e-01   9.4000000e-02   3.5000000e-02
   4.7500000e-07   5.3000000e-02   2.7300000e-01   3.0200000e-01   6.5000000e-02   3.9400000e-01   4.9200000e-01   5.4000000e-02   3.2500000e-01   1.2300000e-01   9.3000000e-02   1.1800000e-01   8.4000000e-02   2.7300000e-01   1.0100000e-01   4.6000000e-02   9.3000000e-02   2.2500000e-01   4.4900000e-01   8.8800000e-01   5.8200000e-01   3.5800000e-01   2.0300000e-01   9.3000000e-02   3.5000000e-02
   4.8000000e-07   5.4000000e-02   2.8200000e-01   2.9300000e-01   6.7000000e-02   3.8100000e-01   5.2300000e-01   5.5000000e-02   3.0100000e-01   1.1900000e-01   8.6000000e-02   1.3500000e-01   9.2000000e-02   2.3900000e-01   1.1300000e-01   4.5000000e-02   1.2100000e-01   2.0900000e-01   4.5800000e-01   8.8800000e-01   5.8100000e-01   3.5700000e-01   2.0200000e-01   9.3000000e-02   3.4000000e-02
   4.8500000e-07   5.5000000e-02   2.8900000e-01   2.8500000e-01   6.8000000e-02   3.7200000e-01   5.4800000e-01   5.6000000e-02   2.7500000e-01   1.1400000e-01   8.0000000e-02   1.5700000e-01   1.0000000e-01   2.0500000e-01   1.2500000e-01   4.5000000e-02   1.5700000e-01   1.9500000e-01   4.6100000e-01   8.8800000e-01   5.8000000e-01   3.5600000e-01   2.0200000e-01   9.3000000e-02   3.4000000e-02
   4.9000000e-07   5.7000000e-02   2.9300000e-01   2.7600000e-01   7.0000000e-02   3.6200000e-01   5.6600000e-01   5.7000000e-02   2.4700000e-01   1.0900000e-01   7.5000000e-02   1.8500000e-01   1.0700000e-01   1.7200000e-01   1.4000000e-01   4.4000000e-02   2.0200000e-01   1.8200000e-01   4.5700000e-01   8.8800000e-01   5.8000000e-01   3.5600000e-01   2.0200000e-01   9.3000000e-02   3.4000000e-02
   4.9500000e-07   5.9000000e-02   2.9600000e-01   2.6800000e-01   7.2000000e-02   3.5200000e-01   5.7700000e-01   5.9000000e-02   2.2300000e-01   1.0500000e-01   7.0000000e-02   2.2100000e-01   1.1500000e-01   1.4400000e-01   1.5700000e-01   4.4000000e-02   2.5200000e-01   1.7200000e-01   4.4700000e-01   8.8800000e-01   5.8000000e-01   3.5600000e-01   2.0200000e-01   9.2000000e-02   3.4000000e-02
   5.0000000e-07   6.1000000e-02   3.0100000e-01   2.6000000e-01   7.8000000e-02   3.4200000e-01   5.8200000e-01   6.1000000e-02   2.0200000e-01   1.0300000e-01   6.7000000e-02   2.6900000e-01   1.2300000e-01   1.2000000e-01   1.8000000e-01   4.4000000e-02   3.0300000e-01   1.6300000e-01   4.3300000e-01   8.8700000e-01   5.8000000e-01   3.5600000e-01   2.0200000e-01   9.2000000e-02   3.4000000e-02
   5.0500000e-07   6.2000000e-02   3.1000000e-01   2.5100000e-01   8.8000000e-02   3.3000000e-01   5.8300000e-01   6.4000000e-02   1.8400000e-01   1.0200000e-01   6.3000000e-02   3.2600000e-01   1.3300000e-01   1.0100000e-01   2.0800000e-01   4.4000000e-02   3.5100000e-01   1.5500000e-01   4.1400000e-01   8.8700000e-01   5.8000000e-01   3.5600000e-01   2.0200000e-01   9.3000000e-02   3.4000000e-02
   5.1000000e-07   6.5000000e-02   3.2100000e-01   2.4300000e-01   1.0600000e-01   3.1400000e-01   5.8000000e-01   6.8000000e-02   1.6700000e-01   1.0000000e-01   6.1000000e-02   3.8400000e-01   1.4600000e-01   8.6000000e-02   2.4400000e-01   4.4000000e-02   3.9400000e-01   1.4600000e-01   3.9200000e-01   8.8700000e-01   5.8000000e-01   3.5600000e-01   2.0200000e-01   9.3000000e-02   3.4000000e-02
   5.1500000e-07   6.7000000e-02   3.2600000e-01   2.3400000e-01   1.3000000e-01   2.9400000e-01   5.7600000e-01   7.6000000e-02   1.5200000e-01   9.7000000e-02   5.9000000e-02   4.4000000e-01   1.6600000e-01   7.4000000e-02   2.8600000e-01   4.4000000e-02   4.3600000e-01   1.3500000e-01   3.6600000e-01   8.8700000e-01   5.8100000e-01   3.5600000e-01   2.0200000e-01   9.3000000e-02   3.4000000e-02
   5.2000000e-07   7.0000000e-02   3.2200000e-01   2.2500000e-01   1.5500000e-01   2.7100000e-01   5.6900000e-01   8.6000000e-02   1.3700000e-01   9.4000000e-02   5.8000000e-02   4.8400000e-01   1.9300000e-01   6.6000000e-02   3.2400000e-01   4.4000000e-02   4.7500000e-01   1.2400000e-01   3.3900000e-01   8.8700000e-01   5.8100000e-01   3.5700000e-01   2.0200000e-01   9.3000000e-02   3.4000000e-02
   5.2500000e-07   7.2000000e-02   3.1000000e-01   2.1500000e-01   1.7300000e-01   2.4900000e-01   5.6000000e-01   1.0100000e-01   1.2500000e-01   9.1000000e-02   5.6000000e-02   5.1600000e-01   2.2900000e-01   5.9000000e-02   3.5100000e-01   4.4000000e-02   5.1200000e-01   1.1300000e-01   3.1000000e-01   8.8700000e-01   5.8200000e-01   3.5700000e-01   2.0200000e-01   9.3000000e-02   3.4000000e-02
   5.3000000e-07   7.4000000e-02   2.9800000e-01   2.0800000e-01   1.8100000e-01   2.3100000e-01   5.4900000e-01   1.2000000e-01   1.1600000e-01   8.9000000e-02   5.4000000e-02   5.3400000e-01   2.7300000e-01   5.4000000e-02   3.6300000e-01   4.4000000e-02   5.4400000e-01   1.0600000e-01   2.8200000e-01   8.8700000e-01   5.8200000e-01   3.5700000e-01   2.0300000e-01   9.3000000e-02   3.4000000e-02
   5.3500000e-07   7.5000000e-02   2.9100000e-01   2.0300000e-01   1.8200000e-01   2.1900000e-01   5.3500000e-01   1.4300000e-01   1.1000000e-01   9.0000000e-02   5.3000000e-02   5.4200000e-01   3.2300000e-01   5.1000000e-02   3.6300000e-01   4.4000000e-02   5.7200000e-01   1.0200000e-01   2.5500000e-01   8.8700000e-01   5.8200000e-01   3.5800000e-01   2.0300000e-01   9.3000000e-02   3.4000000e-02
   5.4000000e-07   7.6000000e-02   2.9200000e-01   1.9800000e-01   1.7700000e-01   2.1100000e-01   5.1900000e-01   1.7000000e-01   1.0600000e-01   9.2000000e-02   5.2000000e-02   5.4500000e-01   3.7400000e-01   4.8000000e-02   3.5500000e-01   4.5000000e-02   5.9700000e-01   1.0200000e-01   2.2800000e-01   8.8700000e-01   5.8300000e-01   3.5800000e-01   2.0300000e-01   9.3000000e-02   3.4000000e-02
   5.4500000e-07   7.8000000e-02   2.9700000e-01   1.9500000e-01   1.6800000e-01   2.0900000e-01   5.0100000e-01   1.9800000e-01   1.0300000e-01   9.6000000e-02   5.2000000e-02   5.4100000e-01   4.1800000e-01   4.6000000e-02   3.4200000e-01   4.6000000e-02   6.1500000e-01   1.0500000e-01   2.0400000e-01   8.8600000e-01   5.8300000e-01   3.5800000e-01   2.0300000e-01   9.3000000e-02   3.4000000e-02
   5.5000000e-07   7.9000000e-02   3.0000000e-01   1.9100000e-01   1.5700000e-01   2.0900000e-01   4.8000000e-01   2.2800000e-01   9.9000000e-02   1.0200000e-01   5.3000000e-02   5.3300000e-01   4.5600000e-01   4.5000000e-02   3.2300000e-01   4.7000000e-02   6.3000000e-01   1.0700000e-01   1.8000000e-01   8.8600000e-01   5.8300000e-01   3.5800000e-01   2.0300000e-01   9.3000000e-02   3.4000000e-02
   5.5500000e-07   8.2000000e-02   2.9800000e-01   1.8800000e-01   1.4700000e-01   2.0700000e-01   4.5800000e-01   2.6000000e-01   9.4000000e-02   1.0600000e-01   5.4000000e-02   5.2400000e-01   4.8700000e-01   4.4000000e-02   3.0300000e-01   4.8000000e-02   6.4500000e-01   1.0700000e-01   1.5900000e-01   8.8700000e-01   5.8400000e-01   3.5800000e-01   2.0300000e-01   9.2000000e-02   3.4000000e-02
   5.6000000e-07   8.7000000e-02   2.9500000e-01   1.8300000e-01   1.3700000e-01   2.0100000e-01   4.3600000e-01   2.9700000e-01   9.0000000e-02   1.0800000e-01   5.5000000e-02   5.1300000e-01   5.1200000e-01   4.3000000e-02   2.8100000e-01   5.0000000e-02   6.6000000e-01   1.0600000e-01   1.4100000e-01   8.8700000e-01   5.8400000e-01   3.5900000e-01   2.0300000e-01   9.3000000e-02   3.3000000e-02
   5.6500000e-07   9.2000000e-02   2.9500000e-01   1.7700000e-01   1.2900000e-01   1.9600000e-01   4.1400000e-01   3.3800000e-01   8.6000000e-02   1.0900000e-01   5.5000000e-02   5.0100000e-01   5.3400000e-01   4.2000000e-02   2.6000000e-01   5.3000000e-02   6.7300000e-01   1.0700000e-01   1.2600000e-01   8.8700000e-01   5.8500000e-01   3.5900000e-01   2.0300000e-01   9.3000000e-02   3.3000000e-02
   5.7000000e-07   1.0000000e-01   3.0500000e-01   1.7200000e-01   1.2600000e-01   1.9600000e-01   3.9200000e-01   3.8000000e-01   8.3000000e-02   1.1200000e-01   5.4000000e-02   4.8700000e-01   5.5400000e-01   4.1000000e-02   2.3800000e-01   5.7000000e-02   6.8600000e-01   1.1200000e-01   1.1400000e-01   8.8800000e-01   5.8600000e-01   3.6000000e-01   2.0400000e-01   9.3000000e-02   3.3000000e-02
   5.7500000e-07   1.0700000e-01   3.2600000e-01   1.6700000e-01   1.2500000e-01   1.9900000e-01   3.6900000e-01   4.1800000e-01   8.3000000e-02   1.2600000e-01   5.3000000e-02   4.7200000e-01   5.7000000e-01   4.1000000e-02   2.1700000e-01   6.3000000e-02   6.9800000e-01   1.2300000e-01   1.0400000e-01   8.8800000e-01   5.8700000e-01   3.6100000e-01   2.0400000e-01   9.3000000e-02   3.3000000e-02
   5.8000000e-07   1.1500000e-01   3.5800000e-01   1.6300000e-01   1.2200000e-01   2.0600000e-01   3.4600000e-01   4.5200000e-01   8.3000000e-02   1.5700000e-01   5.2000000e-02   4.5400000e-01   5.8400000e-01   4.0000000e-02   1.9600000e-01   7.2000000e-02   7.0800000e-01   1.4100000e-01   9.7000000e-02   8.8700000e-01   5.8800000e-01   3.6100000e-01   2.0500000e-01   9.3000000e-02   3.3000000e-02
   5.8500000e-07   1.2200000e-01   3.9700000e-01   1.6000000e-01   1.1900000e-01   2.1500000e-01   3.2400000e-01   4.8100000e-01   8.5000000e-02   2.0800000e-01   5.2000000e-02   4.3600000e-01   5.9800000e-01   4.0000000e-02   1.7700000e-01   8.6000000e-02   7.1800000e-01   1.6600000e-01   9.2000000e-02   8.8600000e-01   5.8800000e-01   3.6100000e-01   2.0500000e-01   9.3000000e-02   3.3000000e-02
   5.9000000e-07   1.2900000e-01   4.3500000e-01   1.5700000e-01   1.1500000e-01   2.2300000e-01   3.0200000e-01   5.0300000e-01   8.6000000e-02   2.7400000e-01   5.3000000e-02   4.1600000e-01   6.0900000e-01   4.0000000e-02   1.5800000e-01   1.0900000e-01   7.2600000e-01   1.9800000e-01   8.8000000e-02   8.8600000e-01   5.8800000e-01   3.6100000e-01   2.0500000e-01   9.3000000e-02   3.3000000e-02
   5.9500000e-07   1.3400000e-01   4.6800000e-01   1.5300000e-01   1.0900000e-01   2.2900000e-01   2.7900000e-01   5.2000000e-01   8.7000000e-02   3.4600000e-01   5.5000000e-02   3.9400000e-01   6.1700000e-01   4.0000000e-02   1.4000000e-01   1.4300000e-01   7.3200000e-01   2.3500000e-01   8.3000000e-02   8.8600000e-01   5.8800000e-01   3.6100000e-01   2.0500000e-01   9.2000000e-02   3.3000000e-02
   6.0000000e-07   1.3800000e-01   4.9400000e-01   1.5000000e-01   1.0400000e-01   2.3500000e-01   2.6000000e-01   5.3200000e-01   8.7000000e-02   4.1500000e-01   5.9000000e-02   3.7400000e-01   6.2400000e-01   3.9000000e-02   1.2400000e-01   1.9200000e-01   7.3700000e-01   2.7900000e-01   8.0000000e-02   8.8700000e-01   5.8800000e-01   3.6000000e-01   2.0400000e-01   9.2000000e-02   3.3000000e-02
   6.0500000e-07   1.4200000e-01   5.1400000e-01   1.4700000e-01   1.0000000e-01   2.4100000e-01   2.4500000e-01   5.4300000e-01   8.6000000e-02   4.7300000e-01   6.5000000e-02   3.5800000e-01   6.3000000e-01   3.9000000e-02   1.1100000e-01   2.5600000e-01   7.4200000e-01   3.3300000e-01   7.7000000e-02   8.8800000e-01   5.8700000e-01   3.6000000e-01   2.0400000e-01   9.2000000e-02   3.3000000e-02
   6.1000000e-07   1.4600000e-01   5.3000000e-01   1.4400000e-01   9.8000000e-02   2.4500000e-01   2.3400000e-01   5.5200000e-01   8.5000000e-02   5.1700000e-01   7.4000000e-02   3.4600000e-01   6.3500000e-01   4.0000000e-02   1.0100000e-01   3.3200000e-01   7.4600000e-01   3.9400000e-01   7.5000000e-02   8.8900000e-01   5.8600000e-01   3.5900000e-01   2.0400000e-01   9.2000000e-02   3.3000000e-02
   6.1500000e-07   1.5000000e-01   5.4100000e-01   1.4100000e-01   9.7000000e-02   2.4500000e-01   2.2600000e-01   5.6000000e-01   8.4000000e-02   5.4700000e-01   8.6000000e-02   3.3700000e-01   6.4000000e-01   4.0000000e-02   9.4000000e-02   4.1300000e-01   7.4900000e-01   4.6000000e-01   7.4000000e-02   8.9000000e-01   5.8600000e-01   3.5800000e-01   2.0300000e-01   9.1000000e-02   3.3000000e-02
   6.2000000e-07   1.5400000e-01   5.5000000e-01   1.3700000e-01   9.8000000e-02   2.4300000e-01   2.2100000e-01   5.6600000e-01   8.4000000e-02   5.6700000e-01   9.9000000e-02   3.3100000e-01   6.4500000e-01   4.0000000e-02   8.9000000e-02   4.8600000e-01   7.5300000e-01   5.2200000e-01   7.3000000e-02   8.9100000e-01   5.8500000e-01   3.5700000e-01   2.0300000e-01   9.1000000e-02   3.3000000e-02
   6.2500000e-07   1.5800000e-01   5.5700000e-01   1.3300000e-01   1.0000000e-01   2.4300000e-01   2.1700000e-01   5.7200000e-01   8.5000000e-02   5.8200000e-01   1.1300000e-01   3.2800000e-01   6.5000000e-01   4.0000000e-02   8.6000000e-02   5.5000000e-01   7.5700000e-01   5.8000000e-01   7.3000000e-02   8.9100000e-01   5.8400000e-01   3.5600000e-01   2.0200000e-01   9.1000000e-02   3.3000000e-02
   6.3000000e-07   1.6300000e-01   5.6400000e-01   1.3000000e-01   1.0000000e-01   2.4700000e-01   2.1500000e-01   5.7800000e-01   8.8000000e-02   5.9100000e-01   1.2600000e-01   3.2500000e-01   6.5400000e-01   4.1000000e-02   8.4000000e-02   5.9800000e-01   7.6100000e-01   6.2800000e-01   7.3000000e-02   8.9100000e-01   5.8300000e-01   3.5500000e-01   2.0100000e-01   9.0000000e-02   3.3000000e-02
   6.3500000e-07   1.6700000e-01   5.6900000e-01   1.2600000e-01   9.9000000e-02   2.5400000e-01   2.1200000e-01   5.8300000e-01   9.2000000e-02   5.9700000e-01   1.3800000e-01   3.2200000e-01   6.5800000e-01   4.1000000e-02   8.2000000e-02   6.3100000e-01   7.6500000e-01   6.6600000e-01   7.3000000e-02   8.9100000e-01   5.8100000e-01   3.5400000e-01   2.0100000e-01   9.0000000e-02   3.3000000e-02
   6.4000000e-07   1.7300000e-01   5.7400000e-01   1.2300000e-01   9.7000000e-02   2.6900000e-01   2.1000000e-01   5.8700000e-01   9.8000000e-02   6.0100000e-01   1.4900000e-01   3.2000000e-01   6.6200000e-01   4.2000000e-02   8.0000000e-02   6.5400000e-01   7.6800000e-01   6.9600000e-01   7.3000000e-02   8.9000000e-01   5.8000000e-01   3.5300000e-01   2.0000000e-01   9.0000000e-02   3.3000000e-02
   6.4500000e-07   1.8000000e-01   5.8200000e-01   1.2000000e-01   9.6000000e-02   2.9100000e-01   2.0900000e-01   5.9300000e-01   1.0500000e-01   6.0400000e-01   1.6100000e-01   3.1900000e-01   6.6700000e-01   4.2000000e-02   7.8000000e-02   6.7200000e-01   7.7200000e-01   7.2200000e-01   7.3000000e-02   8.8900000e-01   5.7900000e-01   3.5200000e-01   1.9900000e-01   9.0000000e-02   3.3000000e-02
   6.5000000e-07   1.8800000e-01   5.9000000e-01   1.1800000e-01   9.5000000e-02   3.1800000e-01   2.0800000e-01   5.9900000e-01   1.1100000e-01   6.0700000e-01   1.7200000e-01   3.1900000e-01   6.7200000e-01   4.2000000e-02   7.7000000e-02   6.8600000e-01   7.7700000e-01   7.4200000e-01   7.4000000e-02   8.8900000e-01   5.7800000e-01   3.5100000e-01   1.9800000e-01   8.9000000e-02   3.3000000e-02
   6.5500000e-07   1.9600000e-01   5.9700000e-01   1.1500000e-01   9.5000000e-02   3.5100000e-01   2.0900000e-01   6.0200000e-01   1.1800000e-01   6.0800000e-01   1.8200000e-01   3.2000000e-01   6.7500000e-01   4.3000000e-02   7.6000000e-02   6.9400000e-01   7.7900000e-01   7.5600000e-01   7.5000000e-02   8.8900000e-01   5.7700000e-01   3.5000000e-01   1.9800000e-01   8.9000000e-02   3.3000000e-02
   6.6000000e-07   2.0400000e-01   6.0500000e-01   1.1200000e-01   9.5000000e-02   3.8400000e-01   2.1100000e-01   6.0400000e-01   1.2300000e-01   6.0700000e-01   1.9300000e-01   3.2400000e-01   6.7600000e-01   4.3000000e-02   7.5000000e-02   7.0000000e-01   7.8000000e-01   7.6600000e-01   7.6000000e-02   8.8900000e-01   5.7600000e-01   3.4900000e-01   1.9700000e-01   8.9000000e-02   3.3000000e-02
   6.6500000e-07   2.1300000e-01   6.1400000e-01   1.1000000e-01   9.7000000e-02   4.1700000e-01   2.1500000e-01   6.0600000e-01   1.2600000e-01   6.0600000e-01   2.0500000e-01   3.3000000e-01   6.7700000e-01   4.3000000e-02   7.5000000e-02   7.0400000e-01   7.8000000e-01   7.7400000e-01   7.6000000e-02   8.8900000e-01   5.7500000e-01   3.4800000e-01   1.9700000e-01   8.8000000e-02   3.3000000e-02
   6.7000000e-07   2.2200000e-01   6.2400000e-01   1.0800000e-01   1.0100000e-01   4.4600000e-01   2.2000000e-01   6.0800000e-01   1.2600000e-01   6.0500000e-01   2.1700000e-01   3.3700000e-01   6.7800000e-01   4.4000000e-02   7.5000000e-02   7.0700000e-01   7.8100000e-01   7.8000000e-01   7.7000000e-02   8.8800000e-01   5.7400000e-01   3.4600000e-01   1.9600000e-01   8.8000000e-02   3.3000000e-02
   6.7500000e-07   2.3100000e-01   6.3700000e-01   1.0600000e-01   1.1000000e-01   4.7000000e-01   2.2700000e-01   6.1100000e-01   1.2400000e-01   6.0500000e-01   2.3200000e-01   3.4500000e-01   6.8100000e-01   4.4000000e-02   7.7000000e-02   7.1200000e-01   7.8200000e-01   7.8500000e-01   7.6000000e-02   8.8800000e-01   5.7300000e-01   3.4600000e-01   1.9500000e-01   8.8000000e-02   3.3000000e-02
