Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
47	-58.56493	15.125501	-37.474583	-105.4639	100.0	-17.000095	9.916641	4.597185	-52.352894	240000	-6.574392e-09	51.706192	-0.0335942	-14.350422	0.81104636	0.00585583	0.1648	79.0	237.12464475631714
48	-59.33845	13.627797	-36.442173	-91.3018	100.0	-17.683752	10.476612	9.629306	-51.1803	245000	6.5654517e-09	44.669952	-0.034183647	-14.8355465	0.8016709	0.0088872425	0.1752	79.0	242.07909774780273
49	-56.495865	11.169839	-34.937607	-84.860054	100.0	-17.619343	10.540688	6.587198	-52.671604	250000	2.8550624e-09	36.254375	-0.036684114	-10.903906	0.7993867	0.01386331	0.1876	79.0	247.07734179496765
50	-53.30045	12.320314	-36.512196	-90.7425	100.0	-15.425641	9.7573395	1.3765526	-49.520313	255000	-4.6543778e-09	25.166643	-0.03432577	-5.2100906	0.79962057	0.012973078	0.1772	79.0	252.02330589294434
51	-52.659058	12.929914	-36.65762	-108.84617	100.0	-14.348084	9.710259	8.800992	-50.085094	260000	1.6138703e-08	30.532763	-0.033408817	-7.2818527	0.8005288	0.00927569	0.1546	79.0	257.2082459926605
52	-54.2996	11.31372	-36.29028	-82.90632	100.0	-16.2494	9.986731	1.6402073	-51.03148	265000	1.6063451e-08	31.897863	-0.033450563	-9.228085	0.8005532	0.010159993	0.1626	79.0	262.905565738678
53	-56.90261	14.2790165	-34.77213	-85.947334	100.0	-15.263222	9.650663	4.253675	-48.29809	270000	-7.650256e-09	37.76275	-0.036371842	-9.608995	0.80435145	0.015090354	0.1808	76.0	268.10117983818054
54	-58.343876	16.206032	-35.384068	-99.00517	100.0	-17.546131	9.849115	6.236226	-51.43463	275000	2.8859823e-09	40.550053	-0.03371756	-8.677813	0.8099433	0.010133095	0.1596	79.0	273.3025097846985
55	-55.74461	13.66698	-35.525078	-94.92142	100.0	-16.674522	10.469003	8.980667	-54.630146	280000	-6.318092e-10	37.808064	-0.033885658	-12.1996975	0.8119706	0.013624507	0.1854	79.0	278.8404698371887
56	-53.167294	13.568172	-25.205648	-80.50614	100.0	-15.007878	10.244755	5.886105	-50.80497	285000	-2.5525688e-09	43.567486	-0.039224483	-14.30747	0.8158977	0.014687068	0.194	79.0	284.04688692092896
57	-58.988525	15.425375	-39.246307	-96.53055	100.0	-16.39386	10.099562	15.548528	-48.747738	290000	-6.776303e-10	58.772156	-0.03567007	-27.056015	0.8113997	0.013100873	0.187	79.0	289.20857977867126
58	-57.47042	14.0733385	-37.00763	-92.51099	100.0	-16.449266	9.762946	1.381602	-50.36644	295000	1.6123056e-09	45.78698	-0.03287873	-12.153763	0.81248033	0.008596114	0.1666	79.0	294.7558047771454
59	-56.702045	16.946152	-34.533546	-131.96754	100.0	-16.724182	10.116131	4.246136	-50.31218	300000	7.825158e-09	72.56781	-0.030550703	-21.095238	0.8101529	0.0151196625	0.1746	48.0	300.9282569885254
60	-55.55511	12.968141	-35.011326	-93.28557	100.0	-17.920887	10.381843	7.4906054	-51.52634	305000	1.8143654e-08	40.363968	-0.03336331	-18.8342	0.80647135	0.014073711	0.19	79.0	306.0024116039276
61	-53.761673	13.255498	-31.586958	-91.2405	100.0	-15.974597	10.000006	5.15225	-49.96776	310000	3.708899e-09	31.291647	-0.035919234	-7.1192837	0.7994275	0.013280275	0.1772	79.0	311.0400056838989
62	-56.58807	13.570554	-36.773155	-98.51242	100.0	-15.558378	10.293059	3.010033	-48.722767	315000	1.4612079e-08	33.910965	-0.03329493	-7.5528297	0.795035	0.012024009	0.176	79.0	316.18821382522583
63	-57.611137	11.88347	-39.749794	-83.7444	100.0	-17.299004	10.260061	3.7712739	-50.93915	320000	-5.1140785e-09	32.617435	-0.0331845	-8.778608	0.7901937	0.011061517	0.178	79.0	321.86783480644226
64	-55.209877	13.925095	-33.99674	-92.86057	100.0	-15.926455	9.716457	4.727894	-49.46499	325000	9.23872e-10	32.818832	-0.036759812	-9.431032	0.78521305	0.013089426	0.1934	79.0	327.4362916946411
65	-54.46083	11.220062	-34.59518	-88.936295	100.0	-15.9723	9.462866	8.976612	-49.146107	330000	7.31647e-09	40.622124	-0.035525072	-11.181068	0.7774241	0.009798014	0.1808	79.0	332.8944778442383
66	-56.279373	14.090055	-33.560387	-85.097786	100.0	-15.953347	9.338349	2.12743	-48.549767	335000	-1.9572676e-08	37.091198	-0.037633874	-10.9377	0.771374	0.013630565	0.1852	79.0	338.40740299224854
67	-52.423794	10.970856	-35.677006	-78.4933	100.0	-16.043175	9.754119	3.3863022	-49.2111	340000	-1.5902518e-08	22.034176	-0.03509687	-6.154063	0.76421434	0.014582034	0.1906	79.0	344.3059048652649
68	-53.461193	13.189896	-33.953003	-111.71518	100.0	-14.552867	9.544202	19.313244	-49.008816	345000	2.5326013e-08	40.26857	-0.036654074	-13.149754	0.76805973	0.014449691	0.1814	79.0	350.0605037212372
69	-53.44139	11.793104	-32.67074	-84.863716	100.0	-14.923383	9.912768	4.272792	-49.086933	350000	1.9878149e-08	22.926546	-0.0072073936	-5.8096657	0.7709021	0.015962875	0.174	5.0	355.1888189315796
70	-49.95129	12.209294	-35.67829	-89.725	100.0	-13.678537	9.720368	13.342501	-48.175133	355000	-2.36094e-08	17.600151	-0.03740845	-4.650276	0.77007514	0.014021914	0.1926	79.0	360.7361478805542
71	-52.74327	12.593906	-34.55207	-90.25097	100.0	-14.655472	9.338895	0.9801887	-47.755806	360000	1.4275312e-09	26.629091	-0.031754326	-5.744581	0.7656451	0.015060068	0.1682	68.0	366.42404198646545
72	-53.04166	13.30614	-33.560436	-90.23796	100.0	-14.746735	9.153271	5.6151075	-47.080402	365000	1.5687943e-08	34.025948	-0.03719577	-11.773699	0.7619127	0.013500259	0.1914	79.0	372.4196197986603
73	-50.16197	10.099776	-30.927435	-77.079384	100.0	-15.177387	10.017406	6.239019	-49.763798	370000	-5.2452087e-09	20.385305	-0.03440977	-8.320512	0.7588986	0.013857683	0.1724	79.0	377.4651210308075
74	-50.21603	12.295202	-31.32274	-96.29734	100.0	-13.654106	8.685675	11.742209	-44.889793	375000	-3.9584935e-09	34.393368	-0.035263263	-12.484789	0.76336694	0.010799953	0.1968	79.0	382.9234607219696
75	-53.60386	14.74038	-28.388083	-104.65907	100.0	-15.161622	9.383461	0.27843657	-47.364017	380000	3.3915042e-09	36.110687	-0.0355857	-10.483429	0.75340414	0.011762469	0.1766	79.0	388.1782088279724
76	-54.518066	16.363455	-30.934072	-94.22307	100.0	-16.237162	9.910905	2.3472774	-47.95022	385000	-1.9744038e-09	32.85648	-0.036476098	-8.161539	0.7495184	0.013423767	0.19	79.0	394.2189507484436
77	-51.611404	13.078899	-32.781883	-87.54593	100.0	-15.682717	10.31611	5.3277364	-47.939705	390000	-6.6161157e-09	31.276913	-0.022119783	-12.704807	0.7469405	0.015123207	0.1406	22.0	399.15202260017395
78	-54.09404	15.499406	-32.89396	-109.29454	100.0	-14.598384	10.657871	41.72993	-49.522606	395000	-9.479374e-09	67.79765	-0.033029824	-44.06539	0.7461441	0.014478946	0.167	79.0	404.3626208305359
79	-54.29048	19.232376	-29.322735	-123.113106	100.0	-15.262384	9.947384	11.532419	-49.40672	400000	1.808405e-08	45.200127	-0.036784936	-15.116604	0.7464657	0.011997423	0.184	79.0	409.54944896698
80	-52.04848	11.838802	-30.907415	-87.82842	100.0	-15.986678	10.246901	6.1486526	-50.838936	405000	-1.4185906e-08	39.475903	-0.021365607	-19.600992	0.7458167	0.015266243	0.1624	19.0	414.68911385536194
81	-55.647682	16.994343	-30.521688	-132.4714	100.0	-14.453244	9.299114	21.697735	-46.271587	410000	-7.585063e-09	88.88958	-0.034992117	-31.339355	0.7453775	0.008280836	0.1884	79.0	419.8086497783661
82	-50.20672	10.552831	-32.37131	-85.51068	100.0	-16.503328	9.657019	3.1486058	-47.385498	415000	1.4662742e-09	29.570316	-0.03526635	-12.7777405	0.73693377	0.011503683	0.1932	79.0	425.03887581825256
83	-50.561954	12.496411	-31.647186	-91.22377	100.0	-13.706605	8.917085	7.412518	-45.016148	420000	-1.5944243e-09	31.581612	-0.034646757	-10.141161	0.7366278	0.013325006	0.1878	79.0	430.03774785995483
84	-50.040997	17.107727	-31.927341	-125.86544	100.0	-14.260956	9.466404	33.108463	-46.58634	425000	1.2308359e-08	42.621525	-0.033955846	-17.456995	0.7364344	0.012790469	0.1766	79.0	434.89620566368103
85	-46.95292	11.971648	-32.382744	-86.67105	100.0	-13.38934	9.286118	8.755719	-48.381104	430000	6.6578387e-09	31.517197	-0.026074443	-12.930155	0.72948164	0.015184244	0.168	32.0	439.25691390037537
86	-55.572742	16.884293	-37.601627	-115.72486	100.0	-14.587303	9.263126	5.2192473	-46.498466	435000	5.471483e-08	74.860916	-0.036929388	-27.646423	0.730614	0.012813902	0.209	79.0	443.9624047279358
87	-51.007217	11.784257	-29.78998	-76.15401	100.0	-15.746947	9.274191	4.6208897	-46.173717	440000	-2.7489662e-08	24.37362	-0.037028704	-8.0071335	0.72637594	0.015124942	0.2072	72.0	449.06344079971313
88	-55.915524	13.323413	-37.833935	-100.311165	100.0	-15.499925	9.783371	8.238298	-47.08542	445000	2.4318696e-09	37.21563	-0.019986315	-11.133287	0.7227596	0.015019482	0.176	16.0	453.91224479675293
89	-50.351364	10.341493	-31.594728	-81.72003	100.0	-15.284981	9.837103	17.388557	-47.354153	450000	2.4324656e-08	23.923779	-0.031239966	-9.92798	0.72053117	0.013693028	0.179	79.0	459.30448365211487
90	-48.159744	10.802344	-28.340967	-79.16288	100.0	-13.641173	8.860917	14.159184	-46.086517	455000	-1.5795231e-09	16.303923	-0.034276966	-4.7132387	0.71633244	0.011961433	0.1714	79.0	464.60942482948303
91	-49.53768	10.274372	-31.595547	-77.28712	100.0	-13.392754	8.852985	2.5085516	-46.23483	460000	2.5224686e-08	17.155752	-0.037260674	-5.3543653	0.71404916	0.0086093405	0.1908	79.0	470.2326748371124
92	-53.152782	14.768463	-31.147547	-89.65011	100.0	-14.314942	8.669226	4.144487	-45.214172	465000	7.70092e-09	39.59353	-0.0354214	-12.731272	0.7015097	0.009616787	0.1698	79.0	476.1004219055176
93	-49.96352	9.773573	-31.374365	-68.75284	100.0	-15.645667	9.501296	10.992459	-47.321686	470000	1.1622906e-09	17.857096	-0.025866857	-7.4923162	0.69896543	0.015257771	0.1626	36.0	481.2698588371277
94	-47.623302	13.423303	-33.50253	-98.73866	100.0	-13.103536	9.353301	9.473779	-44.48172	475000	5.424023e-10	22.710155	-0.032409206	-6.6857986	0.6920048	0.010599784	0.163	79.0	486.3058388233185
95	-50.452526	11.959571	-32.40966	-83.767784	100.0	-13.2543545	9.098094	3.291931	-45.7126	480000	-3.7699937e-09	30.700104	-0.020182585	-9.096279	0.6890467	0.015330882	0.1526	19.0	490.71036887168884
96	-52.17835	12.69593	-30.761831	-98.5715	100.0	-14.698511	9.264091	8.776092	-45.93122	485000	2.0346045e-08	26.73165	-0.03610462	-5.0067863	0.68816394	0.014012016	0.1866	79.0	495.4528329372406
97	-49.980976	12.125417	-30.96545	-105.171814	100.0	-15.142892	8.909756	-0.023660354	-47.980404	490000	1.4936925e-08	35.16714	-0.035103887	-8.709276	0.6920703	0.012892862	0.2044	79.0	500.67863488197327
98	-53.288273	11.5288	-37.379704	-92.38343	100.0	-14.816572	8.935113	25.012733	-45.53749	495000	1.3664365e-09	31.665184	-0.0077826492	-11.761364	0.6886232	0.0154199535	0.1302	4.0	505.17132687568665
99	-48.15621	9.771134	-32.793713	-69.81604	100.0	-14.669643	8.857455	5.1204753	-48.310917	500000	-5.888939e-09	19.606934	-0.036070958	-5.616452	0.68843734	0.013370669	0.1858	79.0	509.90241980552673
100	-51.054825	11.345666	-34.22959	-75.93479	100.0	-14.302647	8.899306	8.159867	-46.2706	505000	8.904934e-09	21.428535	-0.0358664	-4.8514576	0.6896389	0.01067308	0.1822	79.0	515.0012228488922
101	-47.151905	10.665905	-32.41392	-83.11217	100.0	-13.6833	8.816052	5.44675	-46.594276	510000	-2.0766258e-08	24.88423	-0.03377486	-10.100873	0.6883284	0.0133967465	0.157	79.0	520.4628508090973
102	-54.60379	13.770191	-29.786118	-87.32506	100.0	-14.309502	9.395817	15.974567	-46.296543	515000	-7.681549e-09	42.362026	-0.0077628214	-19.420658	0.69007355	0.016768929	0.226	4.0	525.5182907581329
103	-51.35655	14.945288	-30.13309	-95.54272	100.0	-15.175128	9.268957	9.436735	-47.464214	520000	8.293986e-09	38.57473	-0.034364093	-8.126917	0.6902824	0.014406746	0.1684	79.0	530.8724558353424
104	-50.892494	11.07849	-33.43504	-77.34042	100.0	-15.423216	9.414533	8.768544	-48.004208	525000	-1.411736e-08	26.532028	-0.036715038	-10.149265	0.69186383	0.01516596	0.1962	65.0	535.6544528007507
105	-52.136276	17.495966	-28.98971	-109.095894	100.0	-13.730246	10.478856	52.19381	-48.431458	530000	-1.7181039e-08	70.23522	-0.018679515	-40.349617	0.6881563	0.015726738	0.1384	12.0	540.4025278091431
106	-51.85906	10.53095	-33.425068	-74.83484	100.0	-15.972805	9.865096	6.6853566	-51.00027	535000	-1.9085407e-08	33.46596	-0.018917708	-14.936632	0.68686694	0.016002242	0.1668	16.0	545.0151028633118
107	-49.304447	10.533816	-30.164236	-75.63884	100.0	-14.274706	8.73404	1.3853599	-47.922	540000	-1.5076623e-08	15.917523	-0.008565795	-5.740138	0.68490195	0.01660458	0.1792	6.0	549.6098268032074
108	-51.42374	13.343651	-33.864773	-97.39855	100.0	-13.902556	9.142583	5.4918475	-47.3053	545000	-1.10358e-08	30.026875	-0.036774028	-10.436132	0.68505216	0.014212183	0.2072	79.0	554.865838766098
109	-55.196934	19.320852	-28.827894	-122.008545	100.0	-15.864417	9.884518	19.162601	-52.709354	550000	-7.870793e-09	63.7151	-0.039217815	-19.575462	0.6829003	0.013661251	0.1974	79.0	559.8634178638458
110	-52.31451	13.188149	-32.53591	-101.89906	100.0	-16.916676	10.134148	2.4936256	-50.386475	555000	1.4895201e-08	30.664984	-0.011648706	-12.759533	0.6850207	0.015213718	0.1676	10.0	564.4584498405457
111	-49.6441	12.753715	-30.804674	-100.689705	100.0	-14.552725	9.046915	2.6446135	-48.467056	560000	-6.4253807e-09	28.654396	-0.015637984	-7.823248	0.68427736	0.015442496	0.1668	13.0	569.2038819789886
112	-50.350338	11.84001	-31.850388	-79.168625	100.0	-14.285863	8.89862	17.48464	-44.299976	565000	4.842877e-10	23.498579	-0.033080585	-7.6698637	0.68277115	0.015014784	0.1786	71.0	574.2563698291779
113	-54.45623	15.238661	-36.44398	-98.97327	100.0	-15.436175	9.729409	3.8660245	-48.305584	570000	-2.6896596e-10	34.38428	-0.036659308	-8.271687	0.68127656	0.009983936	0.2122	79.0	579.3785018920898
114	-49.992573	11.984056	-34.41279	-85.62163	100.0	-14.850757	8.878679	0.7313975	-47.271362	575000	-1.6987324e-08	23.313644	-0.037261475	-5.4766483	0.6737183	0.013582399	0.2054	79.0	584.5940418243408
115	-48.822353	10.908159	-29.872786	-74.69507	100.0	-14.295095	9.478752	6.4596643	-48.43319	580000	2.3543835e-08	20.526001	-0.03595534	-9.426887	0.66464233	0.009789879	0.1932	79.0	590.1045587062836
116	-53.135883	15.8315325	-32.727955	-114.9086	100.0	-14.098116	9.144231	12.193164	-47.52117	585000	2.4962425e-08	31.55616	-0.038368784	-10.751192	0.65313417	0.013036723	0.1956	79.0	595.6333358287811
117	-48.485363	12.242512	-34.291225	-88.42604	100.0	-13.360259	8.738068	11.027905	-47.699387	590000	-8.845329e-09	19.589993	-0.04056848	-6.0857735	0.6537855	0.012295497	0.2114	79.0	601.0158479213715
118	-48.764385	10.4600725	-28.466743	-69.900406	100.0	-14.231375	9.015024	14.493858	-47.55583	595000	9.483099e-09	16.093523	-0.03809019	-6.044614	0.64827925	0.012471351	0.2098	79.0	606.0992348194122
119	-51.05314	13.609738	-30.077318	-81.01426	100.0	-13.976996	8.899	17.297586	-46.340664	600000	2.5600195e-09	23.586454	-0.024993353	-6.9401207	0.6447575	0.015690982	0.1596	24.0	610.6369028091431
120	-48.417213	12.962213	-29.069414	-90.351425	100.0	-14.264819	8.812332	0.39112502	-47.37928	605000	-1.3351441e-08	22.746334	-0.01472102	-7.0099106	0.6454657	0.015197487	0.1608	11.0	614.9447338581085
121	-49.164238	10.506658	-32.069355	-83.71892	100.0	-14.524666	9.0318	13.760503	-46.844425	610000	1.2561679e-08	19.51919	-0.03723017	-7.661523	0.6452926	0.012994756	0.182	79.0	619.8223388195038
122	-50.761864	11.957568	-30.350317	-93.38713	100.0	-14.617119	8.803352	3.9017878	-53.301643	615000	-1.6187876e-08	27.43495	-0.02835826	-8.932922	0.64122367	0.015159502	0.175	40.0	624.732186794281
